Date,Open,High,Low,Close,Volume
2024-01-19 00:00:00+05:30,7.199999809265137,7.199999809265137,6.150000095367432,6.25,5530957
2024-01-26 00:00:00+05:30,6.300000190734863,6.550000190734863,6.150000095367432,6.199999809265137,2675845
2024-02-02 00:00:00+05:30,6.25,6.389999866485596,6.199999809265137,6.320000171661377,5180376
2024-02-09 00:00:00+05:30,6.329999923706055,6.900000095367432,6.210000038146973,6.239999771118164,9042860
2024-02-16 00:00:00+05:30,6.239999771118164,6.420000076293945,6.0,6.170000076293945,5573476
2024-02-23 00:00:00+05:30,6.179999828338623,6.340000152587891,6.159999847412109,6.159999847412109,4774099
2024-03-01 00:00:00+05:30,6.159999847412109,6.329999923706055,6.110000133514404,6.21999979019165,4354926
2024-03-08 00:00:00+05:30,6.300000190734863,6.650000095367432,6.28000020980835,6.510000228881836,9027221
2024-03-15 00:00:00+05:30,6.510000228881836,7.0,6.269999980926514,6.53000020980835,11485203
2024-03-22 00:00:00+05:30,6.53000020980835,6.889999866485596,6.449999809265137,6.579999923706055,5761976
2024-03-29 00:00:00+05:30,6.579999923706055,6.659999847412109,6.300000190734863,6.639999866485596,2127303
2024-04-05 00:00:00+05:30,6.639999866485596,7.190000057220459,6.599999904632568,6.920000076293945,14373618
2024-04-12 00:00:00+05:30,6.920000076293945,7.5,6.920000076293945,7.239999771118164,19799589
2024-04-19 00:00:00+05:30,7.28000020980835,7.440000057220459,7.070000171661377,7.28000020980835,19901004
2024-04-26 00:00:00+05:30,7.28000020980835,7.659999847412109,6.909999847412109,7.190000057220459,14671959
2024-05-03 00:00:00+05:30,7.349999904632568,7.400000095367432,7.039999961853027,7.070000171661377,10781776
2024-05-10 00:00:00+05:30,7.070000171661377,7.28000020980835,7.03000020980835,7.239999771118164,11471320
2024-05-17 00:00:00+05:30,7.25,7.300000190734863,7.150000095367432,7.269999980926514,10723740
2024-05-24 00:00:00+05:30,7.769999980926514,7.800000190734863,7.119999885559082,7.139999866485596,12698730
2024-05-31 00:00:00+05:30,7.170000076293945,7.239999771118164,7.03000020980835,7.159999847412109,11122240
2024-06-07 00:00:00+05:30,7.159999847412109,7.769999980926514,6.300000190734863,7.159999847412109,14575349
2024-06-14 00:00:00+05:30,7.5,7.5,6.960000038146973,7.090000152587891,14361375
2024-06-21 00:00:00+05:30,7.079999923706055,7.230000019073486,7.010000228881836,7.199999809265137,8623630
2024-06-28 00:00:00+05:30,7.5,7.5,7.039999961853027,7.110000133514404,11616164
2024-07-05 00:00:00+05:30,7.139999866485596,7.25,7.099999904632568,7.21999979019165,10727644
2024-07-12 00:00:00+05:30,7.21999979019165,7.340000152587891,7.110000133514404,7.230000019073486,13200909
2024-07-19 00:00:00+05:30,7.25,7.440000057220459,7.21999979019165,7.309999942779541,12479763
2024-07-26 00:00:00+05:30,7.369999885559082,7.590000152587891,6.96999979019165,7.050000190734863,24332182
2024-08-02 00:00:00+05:30,7.059999942779541,7.28000020980835,6.809999942779541,6.96999979019165,36794906
2024-08-09 00:00:00+05:30,6.96999979019165,7.059999942779541,6.820000171661377,6.889999866485596,17445723
2024-08-16 00:00:00+05:30,6.889999866485596,7.079999923706055,6.880000114440918,6.960000038146973,9536169
2024-08-23 00:00:00+05:30,6.980000019073486,7.199999809265137,6.96999979019165,7.070000171661377,14015876
