Date,Open,High,Low,Close,Volume
2016-01-08 00:00:00+05:30,1020.0928191697996,1055.8197863843477,1015.9986551202646,1051.15380859375,23114
2016-01-15 00:00:00+05:30,1028.349604168913,1097.7907411959695,963.6433125210044,968.881103515625,96134
2016-01-22 00:00:00+05:30,969.795930084494,981.2320912278544,903.4655331079276,944.064208984375,111664
2016-01-29 00:00:00+05:30,973.7529957617676,1060.370984700499,946.9232803474608,1010.2570190429688,409778
2016-02-05 00:00:00+05:30,1015.0836735956724,1027.0042721698642,977.5101971113728,1013.0435180664062,101170
2016-02-12 00:00:00+05:30,1008.6416695839408,1022.557017795658,904.151038932155,944.2920532226562,109458
2016-02-19 00:00:00+05:30,962.3797887126516,976.5931157493796,912.9080629407572,922.6282958984376,97308
2016-02-26 00:00:00+05:30,925.7001768365758,952.6137528310684,895.3937312787715,901.124755859375,54906
2016-03-04 00:00:00+05:30,906.8099171954846,1129.6842710253902,894.1095933493303,1113.7974853515625,336758
2016-03-11 00:00:00+05:30,1116.4333730753403,1203.0660500702973,1104.5125239172464,1139.83984375,332358
2016-03-18 00:00:00+05:30,1153.0446456968732,1163.2002515216384,1076.4551107322047,1138.3729248046875,413212
2016-03-25 00:00:00+05:30,1148.6806004952466,1167.1474483480067,1101.092589817222,1110.7303466796875,81430
2016-04-01 00:00:00+05:30,1107.0789110796286,1163.9348780057967,1082.6028460176426,1156.49267578125,166330
2016-04-08 00:00:00+05:30,1167.1705456840773,1183.3028775901666,1091.4315326576082,1118.0107421875,259842
2016-04-15 00:00:00+05:30,1118.6349352258635,1145.9074466597413,1101.9940849497764,1122.4483642578125,341364
2016-04-22 00:00:00+05:30,1114.0125835351212,1171.7930768888957,1110.7768623381312,1148.1029052734375,331888
2016-04-29 00:00:00+05:30,1150.992125165957,1154.2047111374895,1097.833967298115,1103.404052734375,99014
2016-05-06 00:00:00+05:30,1102.918608973271,1140.822775569221,1093.2112031307,1116.5780029296875,84026
2016-05-13 00:00:00+05:30,1125.5683511217203,1132.502037062922,1098.3658071028844,1111.30810546875,46636
2016-05-20 00:00:00+05:30,1120.9460623726943,1190.2825678992524,1036.4013746969624,1048.2579345703125,624744
2016-05-27 00:00:00+05:30,1063.1885733909564,1083.9664001331637,1037.7418201701291,1059.1668701171875,157398
2016-06-03 00:00:00+05:30,1065.4767641572366,1143.0643522090372,1054.429132654897,1099.2667236328125,103726
2016-06-10 00:00:00+05:30,1107.0785880253234,1118.6346611057168,1074.7213169714014,1086.2540283203125,76842
2016-06-17 00:00:00+05:30,1081.4008643235122,1118.6347391152603,1068.249994491133,1115.8843994140625,56580
2016-06-24 00:00:00+05:30,1114.0126100874252,1132.4327234521138,1052.8799517273176,1067.6949462890625,45406
2016-07-01 00:00:00+05:30,1063.1419918960914,1202.2779497884244,1063.1419918960914,1132.6871337890625,98192
2016-07-08 00:00:00+05:30,1132.6640714933962,1155.6145309366043,1114.5903128466357,1115.6766357421875,41954
2016-07-15 00:00:00+05:30,1130.1447684952368,1150.4375715876854,1100.1451185929511,1132.825927734375,71954
2016-07-22 00:00:00+05:30,1130.029233169981,1137.1247518644764,1098.3885046840865,1104.744384765625,90260
2016-07-29 00:00:00+05:30,1108.9276926546304,1215.6139254706186,1086.5550407034991,1110.6378173828125,851758
2016-08-05 00:00:00+05:30,1112.8582689405894,1122.918396683506,1049.9533452618834,1059.82861328125,149862
2016-08-12 00:00:00+05:30,1068.593653619107,1080.527068265738,1023.9817993183594,1053.121337890625,54624
2016-08-19 00:00:00+05:30,1050.4157429692627,1063.8294589574173,1029.1391581270848,1059.4122314453125,153852
2016-08-26 00:00:00+05:30,1053.676902053192,1090.1937813014492,1050.9940935986529,1084.9439697265625,228980
2016-09-02 00:00:00+05:30,1084.6436575500895,1100.3698342480438,1042.853582203997,1059.8748779296875,77180
2016-09-09 00:00:00+05:30,1071.2303988173437,1109.1350012380651,1052.266475522218,1086.6558837890625,314808
2016-09-16 00:00:00+05:30,1086.4935000938071,1119.333582264328,1059.2039656086922,1084.73583984375,180488
2016-09-23 00:00:00+05:30,1084.7363789234637,1105.457956508834,1064.7549020432368,1091.3963623046875,77787
2016-09-30 00:00:00+05:30,1089.7311158338969,1095.1890446863447,990.7952929197432,1051.5263671875,90569
2016-10-07 00:00:00+05:30,1071.923874901982,1100.8322857677313,1055.6888661903852,1077.7056884765625,91205
2016-10-14 00:00:00+05:30,1079.0930582469623,1090.193886964462,1049.953416712526,1051.849853515625,65311
2016-10-21 00:00:00+05:30,1046.34559360647,1098.70446646226,1036.0773496013646,1089.7314453125,156435
2016-10-28 00:00:00+05:30,1093.431841603469,1356.104802116227,1080.480651646102,1181.3594970703125,1088538
2016-11-04 00:00:00+05:30,1197.9649207522173,1248.8437397803036,1167.4376293353653,1204.0718994140625,193067
2016-11-11 00:00:00+05:30,1204.0714421655907,1225.7347526929163,1064.649228523076,1161.7637939453125,71710
2016-11-18 00:00:00+05:30,1152.5986842105262,1155.3760304375396,1030.3954502219403,1100.4307861328125,124758
2016-11-25 00:00:00+05:30,1112.280626838918,1298.5016800136336,1092.607791185185,1159.3568115234375,98239
2016-12-02 00:00:00+05:30,1143.3871608314196,1178.6594341731245,1104.4574474534652,1110.9842529296875,112850
2016-12-09 00:00:00+05:30,1126.676537438693,1126.676537438693,1063.8159418756804,1093.2559814453125,70697
2016-12-16 00:00:00+05:30,1093.811513011566,1148.016043264744,1089.3214925852235,1137.647216796875,68793
2016-12-23 00:00:00+05:30,1137.6468701124616,1138.7115417169732,1078.5363675950944,1094.1812744140625,53295
2016-12-30 00:00:00+05:30,1092.4225282407683,1127.6020836825276,1046.503667125223,1066.3154296875,63383
2017-01-06 00:00:00+05:30,1074.9255969127955,1129.454552340632,1055.623062313205,1104.0418701171875,89382
2017-01-13 00:00:00+05:30,1103.5324236821723,1108.8093372153678,1068.1673935843965,1082.7481689453125,39057
2017-01-20 00:00:00+05:30,1083.2113452387405,1120.1961210890356,1083.165010931507,1101.3104248046875,81882
2017-01-27 00:00:00+05:30,1101.217900611259,1286.8365741894347,1089.830500807358,1233.6041259765625,158613
2017-02-03 00:00:00+05:30,1244.250781646154,1295.168782383162,1175.742926109089,1205.32177734375,117060
2017-02-10 00:00:00+05:30,1220.5047304319814,1301.6494502510384,1195.2304182776816,1221.430419921875,234627
2017-02-17 00:00:00+05:30,1223.8835054695444,1254.2491928669256,1157.2274992720158,1195.92529296875,56380
2017-02-24 00:00:00+05:30,1207.2196370787872,1221.1068433081405,1185.0933385922472,1192.8704833984375,34542
2017-03-03 00:00:00+05:30,1203.5161677850203,1257.1194349132045,1178.5063963119833,1195.6929931640625,202387
2017-03-10 00:00:00+05:30,1210.7488430108424,1268.3770789329665,1190.55112116357,1219.179931640625,128366
2017-03-17 00:00:00+05:30,1236.8762095699583,1361.953579077033,1221.172096193281,1344.44287109375,271176
2017-03-24 00:00:00+05:30,1344.3497090861072,1454.6032855685382,1319.797468924609,1414.5784912109375,504094
2017-03-31 00:00:00+05:30,1399.013449782139,1441.6318114188489,1389.7482732417552,1416.7557373046875,412594
2017-04-07 00:00:00+05:30,1421.2491673326035,1432.3671529962226,1391.601457995214,1400.4031982421875,133442
2017-04-14 00:00:00+05:30,1400.542460971572,1406.4257079471313,1361.953490847513,1382.4755859375,61960
2017-04-21 00:00:00+05:30,1380.4834715116897,1405.4989438142504,1349.5844829662656,1363.99169921875,100449
2017-04-28 00:00:00+05:30,1363.8062622904888,1371.171882666241,1293.85563413589,1333.000244140625,138530
2017-05-05 00:00:00+05:30,1328.599148068873,1375.2483354250553,1298.0249459608508,1319.7513427734375,126175
2017-05-12 00:00:00+05:30,1333.6948210583537,1386.9685846174043,1315.7207244349142,1348.8431396484375,134798
2017-05-19 00:00:00+05:30,1360.100516586681,1408.278400949078,1298.395268760598,1316.184326171875,419608
2017-05-26 00:00:00+05:30,1324.9861097540952,1329.0627277044057,1204.4484325469575,1231.8265380859375,76850
2017-06-02 00:00:00+05:30,1241.461902097345,1255.406228129939,1205.374881022311,1244.8441162109375,54050
2017-06-09 00:00:00+05:30,1249.2911424947197,1249.3373995810286,1160.1621939160525,1179.989013671875,99406
2017-06-16 00:00:00+05:30,1185.7333891246406,1236.8759278635011,1167.4350350523343,1197.59228515625,95054
2017-06-23 00:00:00+05:30,1189.207809373836,1286.9066941192425,1185.918692760176,1234.0501708984375,121545
2017-06-30 00:00:00+05:30,1216.5391986412335,1295.0603786077363,1211.1190906102722,1260.826171875,107874
2017-07-07 00:00:00+05:30,1263.7445392076852,1298.0249995820873,1236.8760557435314,1243.2689208984375,54563
2017-07-14 00:00:00+05:30,1239.6559642333443,1272.9630865898991,1222.9784915718028,1228.12060546875,42280
2017-07-21 00:00:00+05:30,1215.566340743942,1297.0982769073407,1203.5682263994752,1256.9808349609375,60026
2017-07-28 00:00:00+05:30,1269.3033541681891,1396.2338903738107,1250.773378194931,1353.7999267578125,252965
2017-08-04 00:00:00+05:30,1352.68844569622,1352.68844569622,1246.187254034257,1290.28857421875,117870
2017-08-11 00:00:00+05:30,1282.2747539780576,1317.157467701186,1067.18752933048,1131.9034423828125,398563
2017-08-18 00:00:00+05:30,1157.197112155147,1170.816581753874,1125.6960322464024,1128.7071533203125,72913
2017-08-25 00:00:00+05:30,1125.8349658966192,1221.0900017508066,1125.6496547921722,1176.489501953125,169603
2017-09-01 00:00:00+05:30,1165.548080323033,1228.3224610063428,1146.1225299445491,1206.3931884765625,164048
2017-09-08 00:00:00+05:30,1210.0559541992848,1249.9275096288063,1159.0572590700176,1241.7677001953125,261404
2017-09-15 00:00:00+05:30,1244.3639573520722,1335.2339019796675,1242.5094656123524,1306.2574462890625,144320
2017-09-22 00:00:00+05:30,1312.7021775795388,1363.9788243470648,1283.2153931387793,1295.0382080078125,97286
2017-09-29 00:00:00+05:30,1315.76197306809,1315.76197306809,1221.1824785634765,1255.07373046875,80740
2017-10-06 00:00:00+05:30,1298.1441719655725,1298.1441719655725,1205.419678902512,1211.2149658203125,37064
2017-10-13 00:00:00+05:30,1214.6923621410212,1318.5435548210908,1210.05613175117,1306.9993896484375,116476
2017-10-20 00:00:00+05:30,1307.416820074345,1351.924753284613,1299.0716063291895,1330.922607421875,95299
2017-10-27 00:00:00+05:30,1312.1456778098543,1334.028658868266,1294.4351635233777,1311.960205078125,97011
2017-11-03 00:00:00+05:30,1300.0914126023365,1505.8474246570345,1293.507999308235,1451.7889404296875,718467
2017-11-10 00:00:00+05:30,1482.6663062158773,1506.8098307126336,1399.1807004291709,1474.9385986328125,194831
2017-11-17 00:00:00+05:30,1504.026306049228,1504.026306049228,1414.9538042720992,1459.861572265625,95478
