Date,Open,High,Low,Close,Volume
2016-01-08 00:00:00+05:30,131.70717654673405,134.39900498665563,131.3899239232051,133.3799591064453,12796475
2016-01-15 00:00:00+05:30,131.70717767317188,135.4853400352404,126.91954776570772,127.61173248291016,91048130
2016-01-22 00:00:00+05:30,127.09259165697252,132.61084940505592,121.43015767245534,131.514892578125,106846985
2016-01-29 00:00:00+05:30,133.03386083903732,144.10879195404706,125.19871997750974,143.58966064453125,122978375
2016-02-05 00:00:00+05:30,145.05094633670956,151.70358066583387,143.1474305756447,149.40589904785156,163304045
2016-02-12 00:00:00+05:30,149.05019061495844,151.79969819101385,133.0915420383697,140.0614471435547,94946045
2016-02-19 00:00:00+05:30,141.3592704238919,146.473745317385,134.82200905735235,137.00428771972656,89729005
2016-02-26 00:00:00+05:30,137.6676372909863,138.53287567497551,128.1693402993383,132.00518798828125,93923420
2016-03-04 00:00:00+05:30,132.27436397987947,147.95425925588623,127.54444432074077,145.94500732421875,111212630
2016-03-11 00:00:00+05:30,147.85810371237503,154.7415034244543,144.4548764721241,153.93394470214844,90612415
2016-03-18 00:00:00+05:30,154.77996587510586,157.4333219518019,152.47268356137022,156.55848693847656,76022175
2016-03-25 00:00:00+05:30,157.27953082290173,163.7879552835136,156.27009328511463,163.28805541992188,51210215
2016-04-01 00:00:00+05:30,162.1151769463815,168.23908223950454,160.64428792514337,164.50897216796875,86010950
2016-04-08 00:00:00+05:30,164.5666640480183,167.25849242322332,158.9138368427071,163.31690979003906,76230250
2016-04-15 00:00:00+05:30,164.0090850295303,168.23907540663362,163.01887898421802,167.30654907226562,26814885
2016-04-22 00:00:00+05:30,165.73952272785044,172.7094452625677,165.5664838575799,168.38327026367188,59228990
2016-04-29 00:00:00+05:30,168.64285102809885,183.130651197252,167.49882294382152,181.30404663085935,163456925
2016-05-06 00:00:00+05:30,182.2558011552428,184.1208538811981,174.13225478810048,175.00709533691406,104341735
2016-05-13 00:00:00+05:30,175.89156142777023,186.0051144515818,175.62236540364864,182.7653350830078,91256900
2016-05-20 00:00:00+05:30,183.2267691543874,192.24440348941135,181.7366487031045,187.98553466796875,101791180
2016-05-27 00:00:00+05:30,188.9565170999913,200.3102569478114,186.726140272142,197.17620849609372,69271765
2016-06-03 00:00:00+05:30,198.90427928300167,205.77778797101143,195.24423780563117,203.75845336914065,114365185
2016-06-10 00:00:00+05:30,203.87493554390625,210.73873916994268,201.28281854020733,206.45736694335935,94339190
2016-06-17 00:00:00+05:30,205.4185720625576,208.7291178407855,203.3798380732813,207.9233245849609,52177275
2016-06-24 00:00:00+05:30,205.41856007789715,216.49577883218063,202.321601267672,209.79702758789065,71341745
2016-07-01 00:00:00+05:30,207.8456598598491,220.1849383766175,206.2923292562641,219.3500213623047,67299350
2016-07-08 00:00:00+05:30,220.37910526236385,221.34993832519365,214.8647818481688,217.51515197753903,31750080
2016-07-15 00:00:00+05:30,219.79660667666369,230.32043306299963,219.6218638302418,228.9612579345703,45447265
2016-07-22 00:00:00+05:30,228.16520084202236,229.98065401081743,222.02952004579603,224.592529296875,37531445
2016-07-29 00:00:00+05:30,223.30131693415896,239.98993304487905,222.85474200197984,236.2910614013672,92528650
2016-08-05 00:00:00+05:30,237.6599429445104,245.232445435361,233.6892391692297,244.34898376464844,51782995
2016-08-12 00:00:00+05:30,246.23239648213791,251.25157883659844,240.00936363938965,250.61085510253903,62641320
2016-08-19 00:00:00+05:30,252.21273465708867,259.9890750339335,249.56234696654303,259.3968811035156,39873340
2016-08-26 00:00:00+05:30,259.2124187435132,262.38703644073604,256.11544952234084,257.5619812011719,60605660
2016-09-02 00:00:00+05:30,257.2125100788126,270.71680392423985,255.71741888936575,269.5712280273437,167580055
2016-09-09 00:00:00+05:30,269.8818640883663,281.3473997837527,242.11606278573504,247.80514526367188,155704375
2016-09-16 00:00:00+05:30,242.51411750698412,244.0577250894779,225.01969974890503,227.13612365722656,151484050
2016-09-23 00:00:00+05:30,226.3982556936525,244.4557707985344,224.41776286495943,239.4365692138672,112665620
2016-09-30 00:00:00+05:30,237.2618835321839,253.377711676496,235.2425555899719,243.620849609375,106385390
2016-10-07 00:00:00+05:30,247.5624251437933,251.93118067287665,239.11618837052737,247.32943725585935,69069200
2016-10-14 00:00:00+05:30,248.3391133210625,250.4749432073701,239.85401697919096,244.6402282714844,29039275
2016-10-21 00:00:00+05:30,245.5042598420175,257.008665501906,241.20346184268595,255.79510498046875,75794970
2016-10-28 00:00:00+05:30,256.2999555669843,257.8435767440791,241.17433816105117,247.03819274902344,54074700
2016-11-04 00:00:00+05:30,247.26147256298475,247.26147256298475,227.67977851780103,232.24269104003903,43283820
2016-11-11 00:00:00+05:30,234.9416033311389,254.94076084325383,218.0588182557476,235.8930206298828,86634175
2016-11-18 00:00:00+05:30,236.49494858853163,236.49494858853163,220.09756871665243,229.26222229003903,68672875
2016-11-25 00:00:00+05:30,229.5049184183433,231.33979222092864,212.64156850154677,226.7283477783203,73467090
2016-12-02 00:00:00+05:30,220.3790975559723,230.03888614482315,220.18493391294336,223.32073974609372,67011510
2016-12-09 00:00:00+05:30,224.6507720303482,237.85410977458835,223.4954930920058,236.8347320556641,57871135
2016-12-16 00:00:00+05:30,235.3299342458247,236.49494580063293,227.6700583051509,229.52435302734372,56718325
2016-12-23 00:00:00+05:30,229.8932855714081,230.64083122098043,216.49576730004117,218.3791961669922,46400785
2016-12-30 00:00:00+05:30,217.44718554272575,225.47598210191293,211.74840019702611,224.54397583007807,50007180
2017-01-06 00:00:00+05:30,225.34975200945092,243.07718157871105,219.6606700169614,242.0772247314453,60012370
2017-01-13 00:00:00+05:30,243.64026205477535,260.8628639471077,242.18401251976945,255.9212951660156,64214625
2017-01-20 00:00:00+05:30,256.00870532428223,267.69751088672166,254.6301092592507,263.8141784667969,73157120
2017-01-27 00:00:00+05:30,264.25104565784767,276.00785519338484,261.4453202721813,271.590576171875,83428695
2017-02-03 00:00:00+05:30,271.82354503175634,275.5224076231424,268.1537990266892,271.4060974121094,54379060
2017-02-10 00:00:00+05:30,273.77494025564107,276.3476277205125,267.47422885831315,274.32830810546875,39389030
2017-02-17 00:00:00+05:30,274.9399060135892,285.774404351026,273.77489461106444,279.774658203125,62773715
2017-02-24 00:00:00+05:30,279.5999194169408,283.2017121051367,276.37674656862407,280.9105529785156,25444775
2017-03-03 00:00:00+05:30,279.9202830631818,284.74532764383235,275.182642618992,278.3863830566406,34227855
2017-03-10 00:00:00+05:30,280.58045584763306,288.23063399575847,279.05624092140727,287.6286926269531,41247595
2017-03-17 00:00:00+05:30,295.65749796270063,300.07479569168515,291.9295052933728,292.7838134765625,52569345
2017-03-24 00:00:00+05:30,294.89051963337835,299.93890261320814,283.512399207956,296.8904724121094,65831010
