Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-08 00:00:00+05:30,221.0176085710197,223.81282383121436,220.3025430765852,222.26353454589844,21313199,0.0,0.0
2016-01-11 00:00:00+05:30,220.1400286902471,229.85830020526586,219.0674449426684,227.86480712890625,29016443,0.0,0.0
2016-01-12 00:00:00+05:30,228.60152620236326,230.85503242835276,225.58961900047527,226.53219604492188,23373377,0.0,0.0
2016-01-13 00:00:00+05:30,228.18983392878874,236.13130442423247,226.9113918866168,233.33607482910156,71802356,0.0,0.0
2016-01-14 00:00:00+05:30,230.51917068198614,234.23530947936928,228.1789933324697,230.04246520996094,27823189,0.0,0.0
2016-01-15 00:00:00+05:30,231.79762829460677,236.07712947998945,230.89838672268309,232.5668487548828,28767318,0.0,0.0
2016-01-18 00:00:00+05:30,232.9351932775111,234.87451677173277,218.4390484878486,220.33502197265625,27254669,0.0,0.0
2016-01-19 00:00:00+05:30,222.9677657669591,227.47477861500693,219.73916608917565,226.13134765625,21489315,0.0,0.0
2016-01-20 00:00:00+05:30,224.2461720902953,224.2461720902953,214.51706736114656,217.66981506347656,45114225,0.0,0.0
2016-01-21 00:00:00+05:30,220.48673481382508,222.26353574318838,211.63518843584404,213.26031494140625,31768619,0.0,0.0
2016-01-22 00:00:00+05:30,215.39465734314572,219.0674463300032,215.39465734314572,217.58316040039062,23682648,0.0,0.0
2016-01-25 00:00:00+05:30,218.8507547141282,220.74674282410305,216.68391942528197,217.53982543945312,13099564,0.0,0.0
2016-01-27 00:00:00+05:30,218.43907903472584,218.8507667692877,216.02304974376474,216.5430908203125,17251028,0.0,0.0
2016-01-28 00:00:00+05:30,216.9006081253365,221.4076352890921,216.05553601198588,220.3458709716797,23074633,0.0,0.0
2016-01-29 00:00:00+05:30,220.7901027046116,225.3512998796857,220.5842588259846,224.35455322265625,19177163,0.0,0.0
2016-02-01 00:00:00+05:30,225.3404334318742,225.74130170732832,222.22018725144503,223.2494354248047,9918809,0.0,0.0
2016-02-02 00:00:00+05:30,223.2494350258033,223.79114382847345,214.62541526566855,216.93310546875,14771279,0.0,0.0
2016-02-03 00:00:00+05:30,214.08371145027684,215.38382128565348,211.26682850366376,212.65359497070312,15691478,0.0,0.0
2016-02-04 00:00:00+05:30,214.08371842669246,216.90061592956934,209.25167447968684,210.84429931640625,18203784,0.0,0.0
2016-02-05 00:00:00+05:30,212.15521880860464,212.7835987114515,208.3199216058435,210.37841796875,20998404,0.0,0.0
2016-02-08 00:00:00+05:30,210.4217332396723,213.39030474242156,207.5723344809939,208.2440643310547,12078110,0.0,0.0
2016-02-09 00:00:00+05:30,206.4781069754913,209.9233843176464,205.8497270604858,207.474853515625,19603494,0.0,0.0
2016-02-10 00:00:00+05:30,206.21809538853444,210.83346150218782,205.55719934236797,208.5907745361328,16883350,0.0,0.0
2016-02-11 00:00:00+05:30,208.6341022142668,209.3058321222605,198.37412216414094,200.33511352539062,17114833,0.0,0.0
2016-02-12 00:00:00+05:30,202.3611088437634,202.3611088437634,192.4369792519477,196.43479919433594,29319458,0.0,0.0
2016-02-15 00:00:00+05:30,198.91584879413813,206.14225441259546,198.91584879413813,205.1455078125,19283523,0.0,0.0
2016-02-16 00:00:00+05:30,206.08808215941897,207.58320203914346,200.8660037002,201.63523864746094,13024856,0.0,0.0
2016-02-17 00:00:00+05:30,202.6211400267671,207.46403249578233,198.56915029245238,206.41311645507812,15442221,0.0,0.0
2016-02-18 00:00:00+05:30,208.6557602657591,209.90170057839455,202.81613646560348,203.7045440673828,14433087,0.0,0.0
2016-02-19 00:00:00+05:30,203.68289510802944,206.44560868036544,203.10867015458356,204.62545776367188,10235503,0.0,0.0
2016-02-22 00:00:00+05:30,204.57130266045047,209.81506356836294,204.57130266045047,208.51495361328125,12770834,0.0,0.0
2016-02-23 00:00:00+05:30,208.6882832867176,209.576690979438,204.27877541414327,205.77389526367188,18989787,0.0,0.0
2016-02-24 00:00:00+05:30,204.74463906717372,207.70236252456638,204.11624469562528,206.42393493652344,15186204,0.0,0.0
2016-02-25 00:00:00+05:30,206.75980661819221,207.26901378546972,203.86707192393416,204.5712890625,24826958,0.0,0.0
2016-02-26 00:00:00+05:30,206.49979341726532,207.74573393730006,204.61463903736183,205.9255828857422,8349402,0.0,0.0
2016-02-29 00:00:00+05:30,206.13141483861767,215.5138361788657,202.59946628479443,209.45751953125,31032353,0.0,0.0
2016-03-01 00:00:00+05:30,209.0349757445356,213.44449794652522,209.0241418575042,212.63192749023438,16453192,0.0,0.0
2016-03-02 00:00:00+05:30,215.14547040567058,217.92986627345962,213.9212121921017,217.0089569091797,20105967,0.0,0.0
2016-03-03 00:00:00+05:30,218.85074702006418,220.58422676177284,216.14220300422977,219.4683074951172,15880459,0.0,0.0
2016-03-04 00:00:00+05:30,219.7175035363224,219.93419575268635,217.44232928355206,218.07070922851562,8987660,0.0,0.0
2016-03-08 00:00:00+05:30,218.30904711623754,223.3794509778336,218.30904711623754,222.53439331054688,13222993,0.0,0.0
2016-03-09 00:00:00+05:30,221.0175979431405,226.196340494976,220.71423464729082,225.71963500976562,11854901,0.0,0.0
2016-03-10 00:00:00+05:30,225.79548916280805,226.6297274406501,218.6340869248464,219.22996520996094,20706353,0.0,0.0
2016-03-11 00:00:00+05:30,219.91252174441087,223.08693750650843,218.98077850873437,219.82583618164062,15319044,0.0,0.0
