Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-08 00:00:00+05:30,134.29543789950284,147.81955882767215,131.8365015740591,145.64434814453125,94262,0.0,0.0
2016-01-11 00:00:00+05:30,142.80711652966954,142.80711652966954,138.55127530858667,139.82803344726562,46160,0.0,0.0
2016-01-12 00:00:00+05:30,137.32182687122148,144.08389532841366,136.18693860237912,137.03810119628906,31416,0.0,0.0
2016-01-13 00:00:00+05:30,137.1326687740701,141.86138149041736,123.18296626084575,133.16055297851562,79233,0.0,0.0
2016-01-14 00:00:00+05:30,130.51247248383223,137.1326703634469,125.59461408800996,130.4178924560547,32284,0.0,0.0
2016-01-15 00:00:00+05:30,135.24119674446112,135.24119674446112,126.72951303327126,128.0062713623047,12736,0.0,0.0
2016-01-18 00:00:00+05:30,126.72950527706772,128.52641040043275,119.6364359518587,120.77132415771484,46337,0.0,0.0
2016-01-19 00:00:00+05:30,123.89226275072846,126.25661891009351,121.0550353594904,123.13566589355469,20369,0.0,0.0
2016-01-20 00:00:00+05:30,121.05505210658016,122.00079470116282,116.32633913366688,120.62947082519531,36557,0.0,0.0
2016-01-21 00:00:00+05:30,120.10929615750553,124.83800860465142,117.27206868921799,119.35269927978516,21135,0.0,0.0
2016-01-22 00:00:00+05:30,119.82557128357348,127.43880125788385,119.82557128357348,121.71705627441406,29142,0.0,0.0
2016-01-25 00:00:00+05:30,124.36513024323189,130.03958485509037,122.09535417084223,125.45272827148438,80995,0.0,0.0
2016-01-27 00:00:00+05:30,125.45275357775141,128.05354579948371,124.5543009691486,125.87834930419922,12092,0.0,0.0
2016-01-28 00:00:00+05:30,123.51399900207902,127.29696969824208,120.10931960317708,122.28453063964844,4534,0.0,0.0
2016-01-29 00:00:00+05:30,120.15660381239091,133.1605649515915,120.15660381239091,132.0729522705078,68441,0.0,0.0
2016-02-01 00:00:00+05:30,141.8613938980451,157.1824215528565,141.8613938980451,155.33822631835938,965914,0.0,0.0
2016-02-02 00:00:00+05:30,156.04750310445937,156.04750310445937,144.88773939020598,146.49549865722656,126279,0.0,0.0
2016-02-03 00:00:00+05:30,142.47612992258576,146.25910066788788,140.44278891934113,142.3342742919922,73931,0.0,0.0
2016-02-04 00:00:00+05:30,145.54975129286277,149.52188096410603,141.3884904564642,141.81407165527344,60758,0.0,0.0
2016-02-05 00:00:00+05:30,140.96294464074268,142.28697857624667,137.1326840282586,140.1590576171875,37743,0.0,0.0
2016-02-08 00:00:00+05:30,138.31482529640198,142.33423047595554,135.2884525179737,136.18690490722656,18264,0.0,0.0
2016-02-09 00:00:00+05:30,133.3970245101397,139.02419127063007,131.74197461406075,133.3024444580078,26599,0.0,0.0
