Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-29 00:00:00+05:30,932.927344386077,949.2625907819126,923.573191231674,945.821533203125,2235744,0.0,0.0
2016-02-01 00:00:00+05:30,945.7426429437215,954.3848316300318,933.0462145399375,950.3306884765625,1495274,0.0,0.0
2016-02-02 00:00:00+05:30,952.822549192079,962.3151773284882,941.2336130294112,948.5113525390625,1475588,0.0,0.0
2016-02-03 00:00:00+05:30,944.3187269409977,961.0889978535307,933.5604344746176,955.7098999023438,1308692,0.0,0.0
2016-02-04 00:00:00+05:30,957.9248417832722,965.0839044542132,950.05390922091,957.1931762695312,1250046,0.0,0.0
2016-02-05 00:00:00+05:30,952.4665399218802,965.0639895895961,952.4665399218802,957.9445190429688,1402996,0.0,0.0
2016-02-08 00:00:00+05:30,949.2630940101831,954.0292051074996,928.3002006841248,934.6088256835938,1063658,0.0,0.0
2016-02-09 00:00:00+05:30,922.9999375192339,922.9999375192339,892.1488953039,902.3533935546875,2489610,0.0,0.0
2016-02-10 00:00:00+05:30,899.8218101948723,905.715110018468,893.1374582304461,897.3695678710938,1890732,0.0,0.0
2016-02-11 00:00:00+05:30,901.7997461457282,905.3594819857772,858.9444432679777,869.3468017578125,1962408,0.0,0.0
2016-02-12 00:00:00+05:30,870.1573734390888,887.3231666349755,855.9184346009947,880.6784057617188,2172568,0.0,0.0
2016-02-15 00:00:00+05:30,889.9338911077787,912.4195927153714,885.9786293695219,897.5081787109375,2479712,0.0,0.0
2016-02-16 00:00:00+05:30,896.2623180529787,902.5907368918347,887.1652159721233,896.0843505859375,1588702,0.0,0.0
2016-02-17 00:00:00+05:30,895.8666698298929,901.6610889142321,888.509845306354,900.0394897460938,1585178,0.0,0.0
2016-02-18 00:00:00+05:30,903.777167805466,917.5217002261398,901.0084850156899,915.9791870117188,1529140,0.0,0.0
2016-02-19 00:00:00+05:30,912.6174655678657,920.3895171927252,911.8659078087984,917.4823608398438,879012,0.0,0.0
2016-02-22 00:00:00+05:30,917.719539762117,926.7177595787696,911.6877660388664,915.9989624023438,1324884,0.0,0.0
2016-02-23 00:00:00+05:30,913.7646492867082,917.5814395175437,892.6039918960194,895.4715576171875,1306852,0.0,0.0
2016-02-24 00:00:00+05:30,894.8581221939115,894.8581221939115,870.6321454133038,874.488525390625,1659328,0.0,0.0
2016-02-25 00:00:00+05:30,877.9891835174893,881.2324794341997,864.4819042268848,875.2402954101562,1830556,0.0,0.0
2016-02-26 00:00:00+05:30,881.9045064447288,892.6627968151196,869.9992290351812,874.3104248046875,1537536,0.0,0.0
